,ID,Count
171,18459,338.0781693372639
172,18460,284.5614168048454
173,18461,254.72940689389532
174,18462,273.9032826251846
175,18463,317.6554617222974
176,18464,365.800083996483
177,18465,472.6936337640114
178,18466,670.9349295057036
179,18467,743.8193420272233
180,18468,751.6999018449121
181,18469,664.8199595925246
182,18470,710.8544866149796
183,18471,701.8758160030227
184,18472,683.9615379475119
185,18473,699.8949102564997
186,18474,717.1201776175677
187,18475,760.9369514672849
188,18476,731.234131061542
189,18477,682.5296875981222
190,18478,685.0058197812758
191,18479,668.8140684618726
192,18480,475.68246018105054
193,18481,379.61948965401314
194,18482,321.2750138904076
195,18483,265.4580661264135
196,18484,223.43685647401088
197,18485,200.012842805371
198,18486,215.0681182813176
199,18487,249.4222112258687
200,18488,287.225238698318
201,18489,371.15776548140116
202,18490,526.8162958654972
203,18491,584.0449398700772
204,18492,590.2327341701293
205,18493,522.0148379933257
206,18494,558.16102436904
207,18495,551.1109964370133
208,18496,537.0447536565673
209,18497,549.5555945910985
210,18498,563.0808280338351
211,18499,597.4856406037968
212,18500,574.163066185977
213,18501,535.920468626639
214,18502,537.8647209340324
215,18503,525.1510014978605
216,18504,470.00624115759274
217,18505,375.08956990875
218,18506,317.44130653674074
219,18507,262.29041070286985
220,18508,220.77063133134595
221,18509,197.6261315046524
222,18510,212.5017555361723
223,18511,246.44590829535
224,18512,283.7978401701148
225,18513,366.7288177158523
226,18514,520.5299075060836
227,18515,577.0756541054033
228,18516,583.1896107539561
229,18517,515.7857444236002
230,18518,551.5006059389167
231,18519,544.5347045114672
232,18520,530.6363112557409
233,18521,542.9978629495358
234,18522,556.3617026185033
235,18523,590.3559697764399
236,18524,567.3116987472631
237,18525,529.5254420832573
238,18526,531.4464940356713
239,18527,518.8844847468423
240,18528,653.2742801603468
241,18529,521.3470531248377
242,18530,441.2201857366746
243,18531,364.56447646921004
244,18532,306.85502155953765
245,18533,274.68586051453593
246,18534,295.36188932043586
247,18535,342.5417776231732
248,18536,394.4582295153591
249,18537,509.7262194164128
250,18538,723.4984790637081
251,18539,802.0929288199914
252,18540,810.5908811422365
253,18541,716.9044395568296
254,18542,766.5454834501633
255,18543,756.8633902305561
256,18544,737.5456406892778
257,18545,754.7272929255107
258,18546,773.3020520998167
259,18547,820.551595749458
260,18548,788.521745398263
261,18549,736.0016138329127
262,18550,738.6717354642192
263,18551,721.2114618403722
264,18552,717.9364217363174
265,18553,572.9508250521494
266,18554,484.89287113503144
267,18555,400.649656166221
268,18556,337.22802636007884
269,18557,301.87470988596465
270,18558,324.5972853606662
271,18559,376.4471150794674
272,18560,433.5023410889361
273,18561,560.1797424860769
274,18562,795.1115250751536
275,18563,881.4853801923501
276,18564,890.8244735373706
277,18565,787.8647969057938
278,18566,842.4193913638638
279,18567,831.7789489461766
280,18568,810.5490974077698
281,18569,829.4314172856796
282,18570,849.844736072609
283,18571,901.7711157368616
284,18572,866.5708991536486
285,18573,808.8522402836053
286,18574,811.7866548592265
287,18575,792.5981351995133
288,18576,700.0925614157237
289,18577,558.7104909734385
290,18578,472.8411623750001
291,18579,390.69175977640714
292,18580,328.84643487596713
293,18581,294.37180295097806
294,18582,316.52962303701423
295,18583,367.0907576971203
296,18584,422.7279117817651
297,18585,546.2568256696086
298,18586,775.349525874135
299,18587,859.5766128940465
300,18588,868.6835889204242
301,18589,768.2829105968369
302,18590,821.4815847618509
303,18591,811.1056038793388
304,18592,790.4034070106338
305,18593,808.8164186486645
306,18594,828.7223771762651
307,18595,879.3581591808502
308,18596,845.0328219448172
309,18597,788.748724208026
310,18598,791.6102057463686
311,18599,772.8986047304247
312,18600,594.031115996966
313,18601,474.0679086791257
314,18602,401.2074672053721
315,18603,331.5033966386966
316,18604,279.02741075547016
317,18605,249.77555863669693
318,18606,268.57655056146626
319,18607,311.4778594790746
320,18608,358.6861895675456
321,18609,463.5009278162996
322,18610,657.8869274247747
323,18611,729.3539208726613
324,18612,737.0812235615615
325,18613,651.8908783437705
326,18614,697.0301492423179
327,18615,688.2260912607022
328,18616,670.6602009952247
329,18617,686.2837091640386
330,18618,703.1739882654592
331,18619,746.1386357296982
332,18620,717.013460704185
333,18621,669.2561965449182
334,18622,671.6841741657474
335,18623,655.8073118104128
336,18624,611.2596489217323
337,18625,487.8171793036886
338,18626,412.8435850319762
339,18627,341.11790508759543
340,18628,287.1199715719939
341,18629,257.01973544812887
342,18630,276.36600774571247
343,18631,320.5115723820842
344,18632,369.0890736256511
345,18633,476.9437269904486
346,18634,676.9674541592851
347,18635,750.5071865874934
348,18636,758.4586022651079
349,18637,670.7975031963277
350,18638,717.2459368540856
351,18639,708.1865370246726
352,18640,690.1111877247408
353,18641,706.1878205155452
354,18642,723.5679640731719
355,18643,767.778704247885
356,18644,737.8088192007015
357,18645,688.6664632915122
358,18646,691.164858927921
359,18647,674.8275239837526
360,18648,481.1294560140175
361,18649,383.9664773009224
362,18650,324.9539043444121
363,18651,268.4978018767451
364,18652,225.99541124115933
365,18653,202.30317135960456
366,18654,217.53084340184546
367,18655,252.2783218856555
368,18656,290.51422832748614
369,18657,375.40785870783844
370,18658,532.8488205190786
371,18659,590.7327844303472
372,18660,596.991434590325
373,18661,527.9923815971288
374,18662,564.552474608146
375,18663,557.4217174586632
376,18664,543.1944034337961
377,18665,555.8485048501441
378,18666,569.5286144894393
379,18667,604.327393384397
380,18668,580.7377543251364
381,18669,542.057244320029
382,18670,544.0237600806777
383,18671,531.1644570197407
384,18672,475.4532369905596
385,18673,379.43655755565925
386,18674,321.1201969907452
387,18675,265.33014645320145
388,18676,223.32918609849446
389,18677,199.91646005888592
390,18678,214.96448065670018
391,18679,249.30201895513676
392,18680,287.0868297992829
393,18681,370.9789109422896
394,18682,526.562432159665
395,18683,583.7634986656733
396,18684,589.9483111741517
397,18685,521.7632880274033
398,18686,557.8920561780226
399,18687,550.8454255331169
400,18688,536.7859610329697
401,18689,549.2907732085814
402,18690,562.8094890741074
403,18691,597.1977225570402
404,18692,573.8863868864225
405,18693,535.6622177766471
406,18694,537.6055331823165
407,18695,524.8979402687224
408,18696,658.7212759933137
409,18697,525.6940407717469
410,18698,444.89907619067907
411,18699,367.60421221954164
412,18700,309.41357632668615
413,18701,276.9761890687695
414,18702,297.8246144409637
415,18703,345.39788828295997
416,18704,397.74721914452726
417,18705,513.97631264285
418,18706,729.5310037172895
419,18707,808.7807733802613
420,18708,817.3495815624321
421,18709,722.8819831606327
422,18710,772.9369336892694
423,18711,763.1741112522059
424,18712,743.6952904665067
425,18713,761.0202031845563
426,18714,779.7498385554209
427,18715,827.3933485300583
428,18716,795.0964335374224
429,18717,742.1383895263025
430,18718,744.8307746108644
431,18719,727.2249173622522
432,18720,723.3834175692843
433,18721,577.2978126990588
434,18722,488.571761589036
435,18723,403.6893919165526
436,18724,339.7865811272274
437,18725,304.16503844019826
438,18726,327.0600104811941
439,18727,379.30322573925423
440,18728,436.7913307181043
441,18729,564.4298357125142
442,18730,801.1440497287351
443,18731,888.1732247526204
444,18732,897.5831739575665
445,18733,793.8423405095969
446,18734,848.81084160297
447,18735,838.0896699678266
448,18736,816.6987471849989
449,18737,835.7243275447253
450,18738,856.2925225282133
451,18739,908.612868517462
452,18740,873.1455872928082
453,18741,814.9890159769952
454,18742,817.9456940058717
455,18743,798.6115907213934
456,18744,705.5395572486906
457,18745,563.0574786203478
458,18746,476.5200528290046
459,18747,393.7314955267388
460,18748,331.40498964311564
461,18749,296.6621315052116
462,18750,318.9923481575421
463,18751,369.9468683569071
464,18752,426.0169014109332
465,18753,550.5069188960458
466,18754,781.3820505277165
467,18755,866.2644574543167
468,18756,875.4422893406199
469,18757,774.26045420064
470,18758,827.8730350009569
471,18759,817.4163249009886
472,18760,796.5530567878627
473,18761,815.10932890771
474,18762,835.1701636318692
475,18763,886.1999119614502
476,18764,851.6075100839766
477,18765,794.8854999014159
478,18766,797.7692448930138
479,18767,778.9120602523046
480,18768,599.478111829933
481,18769,478.414896326035
482,18770,404.8863576593767
483,18771,334.5431323890283
484,18772,281.5859655226187
485,18773,252.06588719093054
486,18774,271.0392756819941
487,18775,314.33397013886145
488,18776,361.9751791967139
489,18777,467.75102104273697
490,18778,663.9194520783562
491,18779,736.0417654329315
492,18780,743.8399239817572
493,18781,657.8684219475738
494,18782,703.421599481424
495,18783,694.5368122823521
496,18784,676.8098507724537
497,18785,692.5766194230844
498,18786,709.6217747210635
499,18787,752.9803885102986
500,18788,723.5881488433446
501,18789,675.3929722383083
502,18790,677.8432133123928
503,18791,661.8207673322929
504,18792,616.7066447546993
505,18793,492.1641669505978
506,18794,416.52247548598075
507,18795,344.15764083792703
508,18796,289.6785263391424
509,18797,259.3100640023624
510,18798,278.82873286624033
511,18799,323.367683041871
512,18800,372.37806325481927
513,18801,481.1938202168859
514,18802,682.9999788128664
515,18803,757.1950311477635
516,18804,765.2173026853034
517,18805,676.7750468001308
518,18806,723.6373870931916
519,18807,714.4972580463223
520,18808,696.2608375019697
521,18809,712.4807307745908
522,18810,730.015750528776
523,18811,774.6204570284851
524,18812,744.3835073398609
525,18813,694.8032389849021
526,18814,697.3238980745663
527,18815,680.8409795056327
528,18816,486.57645184698447
529,18817,388.3134649478318
530,18818,328.6327947984166
531,18819,271.53753762707674
532,18820,228.55396600830795
533,18821,204.59349991383814
534,18822,219.99356852237338
535,18823,255.13443254544234
536,18824,293.8032179566544
537,18825,379.65795193427584
538,18826,538.8813451726601
539,18827,597.4206289906174
540,18828,603.7501350105208
541,18829,533.969925200932
542,18830,570.9439248472521
543,18831,563.7324384803132
544,18832,549.3440532110251
545,18833,562.1414151091899
546,18834,575.9764009450437
547,18835,611.1691461649973
548,18836,587.3124424642959
549,18837,548.194020013419
550,18838,550.182799227323
551,18839,537.1779125416209
552,18840,480.9002328235265
553,18841,383.78354520256846
554,18842,324.7990874447497
555,18843,268.36988220353305
556,18844,225.887740865643
557,18845,202.20678861311947
558,18846,217.42720577722804
559,18847,252.15812961492355
560,18848,290.3758194284511
561,18849,375.2290041687269
562,18850,532.5949568132464
563,18851,590.4513432259434
564,18852,596.7070115943474
565,18853,527.7408316312063
566,18854,564.2835064171286
567,18855,557.1561465547668
568,18856,542.9356108101986
569,18857,555.5836834676269
570,18858,569.2572755297117
571,18859,604.0394753376403
572,18860,580.4610750255819
573,18861,541.798993470037
574,18862,543.7645723289618
575,18863,530.9113957906025
576,18864,664.1682718262807
577,18865,530.0410284186562
578,18866,448.5779666446836
579,18867,370.6439479698732
580,18868,311.97213109383466
581,18869,279.26651762300304
582,18870,300.28733956149154
583,18871,348.25399894274676
584,18872,401.0362087736954
585,18873,518.2264058692873
586,18874,735.5635283708709
587,18875,815.4686179405314
588,18876,824.1082819826278
589,18877,728.8595267644357
590,18878,779.3283839283752
591,18879,769.4848322738557
592,18880,749.8449402437354
593,18881,767.3131134436019
594,18882,786.1976250110249
595,18883,834.2351013106584
596,18884,801.6711216765816
597,18885,748.2751652196923
598,18886,750.9898137575095
599,18887,733.2383728841323
600,18888,728.8304134022513
601,18889,581.644800345968
602,18890,492.2506520430405
603,18891,406.72912766688427
604,18892,342.3451358943759
605,18893,306.45536699443176
606,18894,329.522735601722
607,18895,382.159336399041
608,18896,440.0803203472725
609,18897,568.6799289389515
610,18898,807.1765743823165
611,18899,894.8610693128903
612,18900,904.3418743777622
613,18901,799.8198841134001
614,18902,855.202291842076
615,18903,844.4003909894764
616,18904,822.8483969622275
617,18905,842.0172378037707
618,18906,862.7403089838176
619,18907,915.4546212980622
620,18908,879.7202754319676
621,18909,821.1257916703851
622,18910,824.1047331525169
623,18911,804.6250462432737
624,18912,710.9865530816575
625,18913,567.404466267257
626,18914,480.19894328300916
627,18915,396.77123127707046
628,18916,333.9635444102642
629,18917,298.9524600594451
630,18918,321.45507327806996
631,18919,372.8029790166939
632,18920,429.3058910401013
633,18921,554.757012122483
634,18922,787.4145751812978
635,18923,872.9523020145866
636,18924,882.2009897608154
637,18925,780.237997804443
638,18926,834.2644852400629
639,18927,823.7270459226384
640,18928,802.7027065650916
641,18929,821.4022391667556
642,18930,841.6179500874734
643,18931,893.0416647420504
644,18932,858.1821982231361
645,18933,801.0222755948058
646,18934,803.928284039659
647,18935,784.9255157741849
648,18936,604.9251076628999
649,18937,482.76188397294425
650,18938,408.5652481133812
651,18939,337.58286813935985
652,18940,284.14452028976723
653,18941,254.3562157451641
654,18942,273.50200080252205
655,18943,317.19008079864824
656,18944,365.26416882588205
657,18945,472.0011142691743
658,18946,669.9519767319377
659,18947,742.7296099932016
660,18948,750.5986244019529
661,18949,663.8459655513768
662,18950,709.81304972053
663,18951,700.8475333040019
664,18952,682.9595005496825
665,18953,698.8695296821298
666,18954,716.0695611766678
667,18955,759.8221412908988
668,18956,730.162836982504
669,18957,681.5297479316982
670,18958,684.0022524590381
671,18959,667.834222854173
672,18960,622.1536405876661
673,18961,496.51115459750713
674,18962,420.20136593998524
675,18963,347.1973765882587
676,18964,292.23708110629093
677,18965,261.6003925565959
678,18966,281.2914579867682
679,18967,326.22379370165777
680,18968,375.6670528839874
681,18969,485.44391344332314
682,18970,689.0325034664478
683,18971,763.8828757080335
684,18972,771.9760031054991
685,18973,682.7525904039338
686,18974,730.0288373322975
687,18975,720.8079790679722
688,18976,702.4104872791985
689,18977,718.7736410336363
690,18978,736.4635369843802
691,18979,781.4622098090854
692,18980,750.9581954790203
693,18981,700.940014678292
694,18982,703.4829372212114
695,18983,686.8544350275127
696,18984,492.02344767995146
697,18985,392.660452594741
698,18986,332.3116852524211
699,18987,274.57727337740835
700,18988,231.11252077545646
701,18989,206.88382846807167
702,18990,222.45629364290124
703,18991,257.99054320522913
704,18992,297.0922075858225
705,18993,383.90804516071313
706,18994,544.9138698262415
707,18995,604.1084735508874
708,18996,610.5088354307164
709,18997,539.9474688047351
710,18998,577.3353750863581
711,18999,570.0431595019629
712,19000,555.4937029882539
713,19001,568.4343253682354
714,19002,582.4241874006478
715,19003,618.0108989455975
716,19004,593.8871306034554
717,19005,554.3307957068089
718,19006,556.3418383739681
719,19007,543.1913680635009
720,19008,486.3472286564934
721,19009,388.13053284947773
722,19010,328.4779778987542
723,19011,271.40961795386465
724,19012,228.44629563279153
725,19013,204.49711716735303
726,19014,219.8899308977559
727,19015,255.01424027471035
728,19016,293.6648090576192
729,19017,379.4790973951641
730,19018,538.6274814668278
731,19019,597.1391877862134
732,19020,603.465712014543
733,19021,533.7183752350094
734,19022,570.6749566562346
735,19023,563.4668675764166
736,19024,549.0852605874275
737,19025,561.8765937266725
738,19026,575.7050619853159
739,19027,610.8812281182405
740,19028,587.0357631647413
741,19029,547.9357691634268
742,19030,549.923611475607
743,19031,536.9248513124826
744,19032,669.6152676592477
745,19033,534.3880160655656
746,19034,452.25685709868816
747,19035,373.68368372020484
748,19036,314.5306858609832
749,19037,281.5568461772366
750,19038,302.7500646820195
751,19039,351.1101096025336
752,19040,404.32519840286363
753,19041,522.4764990957246
754,19042,741.5960530244524
755,19043,822.1564625008016
756,19044,830.8669824028236
757,19045,734.837070368239
758,19046,785.7198341674814
759,19047,775.7955532955057
760,19048,755.9945900209644
761,19049,773.6060237026476
762,19050,792.6454114666294
763,19051,841.0768540912587
764,19052,808.2458098157413
765,19053,754.4119409130824
766,19054,757.1488529041549
767,19055,739.2518284060126
768,19056,734.2774092352182
769,19057,585.9917879928772
770,19058,495.929542497045
771,19059,409.7688634172159
772,19060,344.9036906615245
773,19061,308.74569554866537
774,19062,331.98546072224985
775,19063,385.0154470588278
776,19064,443.36930997644066
777,19065,572.9300221653888
778,19066,813.2090990358979
779,19067,901.5489138731605
780,19068,911.1005747979578
781,19069,805.7974277172032
782,19070,861.593742081182
783,19071,850.7111120111261
784,19072,828.9980467394564
785,19073,848.3101480628163
786,19074,869.1880954394218
787,19075,922.2963740786623
788,19076,886.294963571127
789,19077,827.2625673637749
790,19078,830.2637722991622
791,19079,810.6385017651537
792,19080,716.4335489146246
793,19081,571.7514539141664
794,19082,483.8778337370137
795,19083,399.81096702740206
796,19084,336.52209917741277
797,19085,301.2427886136787
798,19086,323.9177983985979
799,19087,375.6590896764807
800,19088,432.5948806692695
801,19089,559.0071053489204
802,19090,793.4470998348793
803,19091,879.6401465748569
804,19092,888.9596901810113
805,19093,786.2155414082462
806,19094,840.655935479169
807,19095,830.0377669442883
808,19096,808.8523563423205
809,19097,827.6951494258012
810,19098,848.0657365430778
811,19099,899.8834175226509
812,19100,864.7568863622956
813,19101,807.1590512881958
814,19102,810.0873231863043
815,19103,790.9389712960651
816,19104,610.3721034958669
817,19105,487.1088716198536
818,19106,412.2441385673857
819,19107,340.6226038896915
820,19108,286.7030750569158
821,19109,256.64654429939765
822,19110,275.96472592304985
823,19111,320.04619145843503
824,19112,368.55315845505015
825,19113,476.25120749561154
826,19114,675.984501385519
827,19115,749.4174545534717
828,19116,757.3573248221486
829,19117,669.8235091551799
830,19118,716.204499959636
831,19119,707.1582543256517
832,19120,689.1091503269113
833,19121,705.1624399411754
834,19122,722.5173476322718
835,19123,766.663894071499
836,19124,736.7375251216633
837,19125,687.6665236250881
838,19126,690.1612916056832
839,19127,673.8476783760532
840,19128,627.600636420633
841,19129,500.8581422444164
842,19130,423.8802563939897
843,19131,350.23711233859024
844,19132,294.79563587343944
845,19133,263.8907211108295
846,19134,283.7541831072961
847,19135,329.0799043614445
848,19136,378.9560425131556
849,19137,489.6940066697605
850,19138,695.0650281200292
851,19139,770.5707202683036
852,19140,778.7347035256946
853,19141,688.7301340077369
854,19142,736.4202875714035
855,19143,727.1187000896219
856,19144,708.5601370564273
857,19145,725.0665512926819
858,19146,742.9113234399844
859,19147,788.3039625896856
860,19148,757.5328836181798
861,19149,707.0767903716819
862,19150,709.6419763678566
863,19151,692.8678905493929
864,19152,497.47044351291834
865,19153,397.0074402416502
866,19154,335.9905757064256
867,19155,277.61700912773995
868,19156,233.671075542605
869,19157,209.17415702230522
870,19158,224.9190187634291
871,19159,260.8466538650159
872,19160,300.38119721499066
873,19161,388.1581383871504
874,19162,550.9463944798229
875,19163,610.7963181111575
876,19164,617.267535850912
877,19165,545.9250124085381
878,19166,583.7268253254641
879,19167,576.3538805236128
880,19168,561.6433527654827
881,19169,574.727235627281
882,19170,588.871973856252
883,19171,624.8526517261978
884,19172,600.4618187426147
885,19173,560.4675714001987
886,19174,562.5008775206135
887,19175,549.2048235853811
888,19176,491.7942244894603
889,19177,392.47752049638706
890,19178,332.1568683527587
891,19179,274.44935370419626
892,19180,231.00485039994004
893,19181,206.78744572158658
894,19182,222.3526560182838
895,19183,257.8703509344971
896,19184,296.95379868678737
897,19185,383.7291906216014
898,19186,544.6600061204091
899,19187,603.8270323464835
900,19188,610.2244124347386
901,19189,539.6959188388125
902,19190,577.0664068953406
903,19191,569.7775885980664
904,19192,555.2349103646562
905,19193,568.169503985718
906,19194,582.15284844092
907,19195,617.7229808988407
908,19196,593.6104513039007
909,19197,554.0725448568168
910,19198,556.0826506222521
911,19199,542.9383068343627
912,19200,675.0622634922147
913,19201,538.7350037124748
914,19202,455.93574755269265
915,19203,376.7234194705365
916,19204,317.08924062813173
917,19205,283.8471747314702
918,19206,305.2127898025474
919,19207,353.9662202623204
920,19208,407.61418803203173
921,19209,526.726592322162
922,19210,747.6285776780338
923,19211,828.8443070610716
924,19212,837.6256828230191
925,19213,740.814613972042
926,19214,792.1112844065874
927,19215,782.1062743171553
928,19216,762.1442397981933
929,19217,779.898933961693
930,19218,799.0931979222336
931,19219,847.9186068718591
932,19220,814.8204979549007
933,19221,760.5487166064723
934,19222,763.3078920508001
935,19223,745.2652839278926
936,19224,739.7244050681851
937,19225,590.3387756397866
938,19226,499.6084329510495
939,19227,412.8085991675474
940,19228,347.462245428673
941,19229,311.03602410289886
942,19230,334.4481858427777
943,19231,387.87155771861455
944,19232,446.6582996056088
945,19233,577.1801153918261
946,19234,819.2416236894792
947,19235,908.2367584334304
948,19236,917.8592752181535
949,19237,811.7749713210062
950,19238,867.985192320288
951,19239,857.0218330327759
952,19240,835.1476965166853
953,19241,854.6030583218619
954,19242,875.6358818950259
955,19243,929.1381268592625
956,19244,892.8696517102863
957,19245,833.399343057165
958,19246,836.4228114458073
959,19247,816.6519572870338
960,19248,721.8805447475916
961,19249,576.0984415610757
962,19250,487.55672419101813
963,19251,402.85070277773366
964,19252,339.0806539445613
965,19253,303.5331171679123
966,19254,326.38052351912575
967,19255,378.51520033626747
968,19256,435.88387029843767
969,19257,563.2571985753577
970,19258,799.4796244884607
971,19259,886.3279911351269
972,19260,895.7183906012069
973,19261,792.1930850120492
974,19262,847.0473857182749
975,19263,836.3484879659381
976,19264,815.0020061195494
977,19265,833.9880596848468
978,19266,854.513522998682
979,19267,906.7251703032509
980,19268,871.3315745014551
981,19269,813.2958269815856
982,19270,816.2463623329495
983,19271,796.952426817945
984,19272,615.8190993288338
985,19273,491.4558592667628
986,19274,415.9230290213901
987,19275,343.6623396400231
988,19276,289.2616298240643
989,19277,258.9368728536312
990,19278,278.4274510435778
991,19279,322.9023021182218
992,19280,371.84214808421837
993,19281,480.5013007220488
994,19282,682.0170260391004
995,19283,756.1052991137417
996,19284,764.1160252423442
997,19285,675.8010527589829
998,19286,722.595950198742
999,19287,713.4689753473016
1000,19288,695.2588001041402
1001,19289,711.455350200221
1002,19290,728.9651340878761
1003,19291,773.5056468520991
1004,19292,743.3122132608228
1005,19293,693.8032993184779
1006,19294,696.3203307523283
1007,19295,679.8611338979333
1008,19296,633.0476322536
1009,19297,505.20512989132567
1010,19298,427.55914684799427
1011,19299,353.27684808892195
1012,19300,297.354190640588
1013,19301,266.1810496650631
1014,19302,286.216908227824
1015,19303,331.93601502123136
1016,19304,382.2450321423238
1017,19305,493.9440998961979
1018,19306,701.0975527736107
1019,19307,777.2585648285738
1020,19308,785.4934039458905
1021,19309,694.70767761154
1022,19310,742.8117378105097
1023,19311,733.429421111272
1024,19312,714.7097868336563
1025,19313,731.3594615517277
1026,19314,749.3591098955887
1027,19315,795.1457153702859
1028,19316,764.1075717573392
1029,19317,713.2135660650719
1030,19318,715.801015514502
1031,19319,698.8813460712731
1032,19320,502.9174393458852
1033,19321,401.3544278885595
1034,19322,339.6694661604301
1035,19323,280.65674487807155
1036,19324,236.22963030975347
1037,19325,211.46448557653878
1038,19326,227.38174388395697
1039,19327,263.70276452480266
1040,19328,303.6701868441588
1041,19329,392.40823161358765
1042,19330,556.9789191334041
1043,19331,617.4841626714276
1044,19332,624.0262362711077
1045,19333,551.9025560123412
1046,19334,590.1182755645701
1047,19335,582.6646015452625
1048,19336,567.7930025427115
1049,19337,581.0201458863265
1050,19338,595.3197603118563
1051,19339,631.6944045067979
1052,19340,607.0365068817741
1053,19341,566.6043470935887
1054,19342,568.6599166672586
1055,19343,555.2182791072611
1056,19344,497.24122032242735
1057,19345,396.8245081432964
1058,19346,335.83575880676324
1059,19347,277.48908945452797
1060,19348,233.5634051670886
1061,19349,209.07777427582016
1062,19350,224.8153811388117
1063,19351,260.726461594284
1064,19352,300.2427883159556
1065,19353,387.9792838480388
1066,19354,550.6925307739906
1067,19355,610.5148769067537
1068,19356,616.9831128549345
1069,19357,545.6734624426156
1070,19358,583.4578571344467
1071,19359,576.0883096197164
1072,19360,561.3845601418852
1073,19361,574.4624142447637
1074,19362,588.6006348965243
1075,19363,624.564733679441
1076,19364,600.1851394430603
1077,19365,560.2093205502068
